186,,11949,90EA.040R.P16,1,1,1,-,Shell type milling cutter,,,Actived,1
187,,11954,90EA.050R.P16,1,1,1,-,Shell type milling cutter,,,Actived,1
188,,11959,90EA.063R.P16,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
189,,11964,90EA.100R.P10,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
190,,11969,90EA.125R.P16,1,1,1,-,Shell type milling cutter,,,Actived,1
191,,11980,90EAS.050R.P10,1,1,1,-,Shell type milling cutter,,,Actived,1
192,,11985,90ES.015R.P10,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
193,,11990,90ES.016R.P10,1,1,1,-,Square shoulder cutter,,,Actived,1
194,,11995,90ES.018R.P10,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
195,,12000,90ES.020R.P10,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
196,,12005,90ES.025R.P10,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
197,,12010,90ES.025R.P16,1,1,1,-,Square shoulder cutter Tarifno.82077090,,,Actived,1
198,,12021,90ES.030R.P10,1,1,1,-,Square shoulder cutter,,,Actived,1
199,,12026,90ES.032R.P16,1,1,1,-,Square shoulder cutter Tarifno.82077037,,,Actived,1
200,,12031,90ESL.020R.P10,1,1,1,-,Square shoulder cutter,,,Actived,1
201,,12036,90ESL.022R.P16,1,1,1,-,Square shoulder cutter,,,Actived,1
202,,12041,90ESL.025R.P10,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
203,,12046,90ESL.040R.P16,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
204,,12051,90ESS.020R.P10,1,1,1,-,Shank roughing cutter,,,Actived,1
205,,12062,90ESS.040R.P10,1,1,1,-,Shank roughing cutter,,,Actived,1
206,,12067,90S610.160-10N12,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
207,,12072,90S610M.160-05N12,1,1,1,-,PREISGRUPPE 20,,,Actived,1
208,,12077,90S610M.80-06N12,1,1,1,-,End milling cutter,,,Actived,1
209,,11759,9-12R,1,1,1,-,Grooving Holders,,,Actived,1
210,,12082,91-50NCR,1,1,1,-,Grooving Holders,,,Actived,1
211,,11764,9-32R,1,1,1,-,Grooving Holders,,,Actived,1
212,,13319,95EA.040R.LN10,1,1,1,-,Shell type milling cutter,,,Actived,1
213,,13324,95EA.050R.LN10,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
214,,13329,95EA.050R.LN15,1,1,1,-,Shell type milling cutter Tarifno.82077037,,,Actived,1
215,,13334,95EA.063R.LN10,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
216,,13345,95ES.020R.LN10,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
217,,13350,95ES.032R.LN10,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
218,,11769,9-UT419L,1,1,1,-,Grooving Support Blades,,,Actived,1
219,,11774,9-UT419L-V,1,1,1,-,Grooving Support Blades,,,Actived,1
220,,11785,9-UT419R,1,1,1,-,Grooving Support Blades,,,Actived,1
221,,11790,9-UT522R,1,1,1,-,Support blade,,,Actived,1
222,,14894,A000800808G3AD0,1,1,1,-,P80 N 'E' TIN FORMING TAP M8x1.25,,,Actived,1
223,,14905,A004-ADS12-12AA,1,1,1,-,A004-ADS12-12AA,,,Actived,1
224,,14910,A004-BT30-100-000,1,1,1,-,,,,Actived,1
225,,14915,A004-C25 ADS12-200,1,1,1,-,C25 ADS12-200,,,Actived,1
226,,14920,A004-NT50 FMB60-024,1,1,1,-,Face Mill Holder,,,Actived,1
227,,14925,A0508H SWUCR 02,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
228,,14930,A0608H SCXPR 05,1,1,1,-,Boring bar Mini,,,Actived,1
229,,14935,A0608H SWUCR 02,1,1,1,-,Boring bar Mini,,,Actived,1
230,,14946,A06F SCLDR 04,1,1,1,-,Boring bar Mini,,,Actived,1
231,,14951,A08F SCFCR 06-A,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
232,,14956,A100M.4.50.040.63,1,1,1,-,Spare Parts,,,Actived,1
233,,14961,A101M.0.63.080.63,1,1,1,-,Spare Parts,,,Actived,1
234,,14966,A10H SDUCR 07,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
235,,14971,A10H STFCR 09-A,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
236,,14976,A10H SVOCR 07,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
237,,14987,A12K SDUCR 07,1,1,1,-,Boring bar,,,Actived,1
238,,14992,A12K STFCR 11-A,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
239,,14997,A12K STUCR 11,1,1,1,-,Boring bar,,,Actived,1
240,,15002,A12K SVOCR 07,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
241,,15007,A16M PWLNR 06,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
242,,15012,A16M SCLCR 09,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
243,,15023,A16M SDUCR 07,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
244,,15028,A16M STFCR 11,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
245,,15033,A16M STFCR 11-A,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
246,,15038,A16M SVOCL 11,1,1,1,-,Boring bar,,,Actived,1
247,,15043,A16M SVOCR 11,1,1,1,-,Boring bar,,,Actived,1
248,,15048,A20Q PWLNL 06,1,1,1,-,Boring bar,,,Actived,1
249,,15053,A20Q STFOR 1716,1,1,1,-,Grooving Holders,,,Actived,1
250,,15064,A20Q SVOCR 11,1,1,1,-,Boring bar,,,Actived,1
251,,15069,A25R DWLNR 06-A,1,1,1,-,ISO-Turning Toolholders,,,Actived,1
252,,15074,A25R PTFNR 16,1,1,1,-,Boring bar,,,Actived,1
253,,15079,A25R STFOR 3130,1,1,1,-,Boring bar,,,Actived,1
254,,15084,A25S-STUPR16-D270,1,1,1,-,,,,Actived,1
255,,15089,A32S DWLNL 08-A,1,1,1,-,Boring bar,,,Actived,1
256,,15100,A32S DWLNR 08-A,1,1,1,-,ISO-Turning Tool Holder,,,Actived,1
257,,15105,A32S SVUCR 16,1,1,1,-,Boring bar,,,Actived,1
258,,15110,A40T DWLNR 08-A,1,1,1,-,Boring bar,,,Actived,1
259,,15115,A40T SVUCR 16,1,1,1,-,Boring bar,,,Actived,1
260,,15120,ACME40.05.25.D07,1,1,1,-,Threaded milling cutter,,,Actived,1
261,,15125,ACME90.03.25.P10,1,1,1,-,Threaded milling cutter,,,Actived,1
262,,15130,ACME90.05.32.P10,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
263,,15141,ACV1.25.025.21M12,1,1,1,-,Steel extension,,,Actived,1
264,,15146,ACV1.25.075.21M12,1,1,1,-,Steel extension,,,Actived,1
265,,15151,ACV1.25.109.23M12,1,1,1,-,Steel extension,,,Actived,1
266,,15156,ACV1.32.075.29M16,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
267,,15161,ACV2.25.077.23M12,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
268,,15166,ACV2.32.146.30M16,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
269,,15171,ACV3.16.060.15M8-VHM,1,1,1,-,Heavy metal extensions,,,Actived,1
270,,15182,AE63041-060 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
271,,15187,AE63141-040-PM TIALN,1,1,1,-,HSS-PM chamfering cutter,,,Actived,1
272,,15192,AE63141-060 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
273,,15197,AE63141-060-PM TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
274,,15202,AE63141-080 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
275,,15207,AE63141-080-PM TIALN,1,1,1,-,HSS-PM chamfering cutter,,,Actived,1
276,,15218,AE63141-100 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
277,,15223,AE63141-120 TIALN,1,1,1,-,Solid Carbide Cutting Tools,,,Actived,1
278,,15228,AE63241-100 TIALN,1,1,1,-,Solid carbide chamfering cutter,,,Actived,1
279,,15233,AF45-24/12 C09,1,1,1,-,camfering cutter 45,,,Actived,1
280,,15238,AF45-42/30L C09,1,1,1,-,Milling Cutters&Indexable Drills,,,Actived,1
281,,15243,"AF50120-040R0,2 TIAL",1,1,1,-,"AF50120-040R0,2 TIALN Solid carbide milling cutte",,,Actived,1
